Employee_ID,Age,Years_Experience,WFH_Days_Per_Week,Gender,Education_Level,Marital_Status,Has_Children,Location_Type,Department,Job_Level,Company_Size,Industry,Home_Office_Quality,Internet_Speed_Category,Work_Hours_Per_Week,Manager_Support_Level,Team_Collaboration_Frequency,Productivity_Score,Task_Completion_Rate,Quality_Score,Innovation_Score,Efficiency_Rating,Meetings_Per_Week,Commute_Time_Minutes,Job_Satisfaction,Stress_Level,Work_Life_Balance,Survey_Date,Response_Quality
EMP0897,33,7,4,Male,Bachelor Degree,Married,No,Urban,Finance,Senior,Medium (201-1000),Technology,Average,Very Fast (100+ Mbps),40,Moderate,Daily,67.8,59.5,67.6,45.5,87.7,12,28,100.0,4,7,2024-02-11,High
EMP0898,36,4,5,Female,Bachelor Degree,Married,Yes,Suburban,Customer Success,Junior,Medium (201-1000),Media,Good,Very Fast (100+ Mbps),41,High,Daily,71.7,75.5,68.6,66.3,85.4,8,0,100.0,6,6,2024-01-23,High
EMP0899,45,10,2,Male,High School,Married,No,Suburban,Engineering,Senior,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),40,Very High,Daily,98.0,99.1,100.0,95.0,95.0,10,46,100.0,8,3,2024-03-08,Medium
EMP0900,27,1,4,Female,Master Degree,Single,No,Urban,Finance,Junior,Small (51-200),Healthcare,Excellent,Moderate (25-50 Mbps),33,High,Few times per week,86.9,78.6,84.3,77.5,95.0,9,44,100.0,8,6,2024-03-07,High
EMP0901,38,4,4,Male,Bachelor Degree,In Relationship,No,Urban,Product,Mid-Level,Enterprise (5000+),Education,Good,Very Fast (100+ Mbps),47,High,Weekly,88.4,86.1,76.7,73.7,95.0,13,73,100.0,2,6,2024-02-26,High
EMP0902,31,5,2,Male,Bachelor Degree,Single,Yes,Rural,Marketing,Mid-Level,Small (51-200),Healthcare,Average,Fast (50-100 Mbps),38,Moderate,Daily,98.0,98.9,100.0,87.5,95.0,3,30,98.9,5,6,2024-03-24,High
EMP0903,35,5,5,Female,PhD,Single,No,Urban,Sales,Mid-Level,Large (1001-5000),Government,Average,Slow (<25 Mbps),39,Low,Few times per week,66.9,68.6,64.2,72.7,85.9,8,0,90.1,7,4,2024-03-14,High
EMP0904,46,9,2,Male,Bachelor Degree,Married,No,Suburban,Finance,Senior,Large (1001-5000),Finance,Average,Moderate (25-50 Mbps),42,Moderate,Daily,73.7,70.2,83.5,87.4,90.7,9,0,100.0,7,3,2024-03-08,Medium
EMP0905,36,6,2,Male,Professional Degree,Divorced,Yes,Suburban,Operations,Senior,Startup (1-50),Healthcare,Good,Very Fast (100+ Mbps),35,Moderate,Few times per week,98.0,100.0,89.8,71.2,95.0,8,1,100.0,6,8,2024-01-22,Low
EMP0906,35,9,4,Female,Master Degree,Married,No,Suburban,Data Science,Senior,Enterprise (5000+),Technology,Excellent,Very Fast (100+ Mbps),39,High,Daily,98.0,91.9,91.6,95.0,95.0,5,71,100.0,4,7,2024-02-10,High
EMP0907,22,1,3,Non-binary,Bachelor Degree,In Relationship,No,Suburban,Sales,Junior,Medium (201-1000),Consulting,Average,Fast (50-100 Mbps),53,High,Bi-weekly,98.0,96.2,100.0,66.8,95.0,6,22,100.0,5,10,2024-04-30,Medium
EMP0908,41,8,2,Female,Bachelor Degree,Single,No,Suburban,Engineering,Senior,Medium (201-1000),Finance,Average,Moderate (25-50 Mbps),44,Moderate,Weekly,77.3,58.6,97.5,59.9,95.0,5,68,82.5,8,10,2024-03-08,High
EMP0909,40,15,1,Male,Master Degree,Married,No,Urban,Marketing,Lead,Medium (201-1000),Retail,Good,Very Fast (100+ Mbps),36,Low,Daily,62.0,56.8,66.0,61.2,90.6,8,50,78.9,4,7,2024-03-04,High
EMP0910,54,5,4,Male,Bachelor Degree,Married,Yes,Suburban,Engineering,Mid-Level,Medium (201-1000),Retail,Excellent,Very Fast (100+ Mbps),29,Low,Bi-weekly,81.8,76.1,81.4,77.6,95.0,3,4,86.3,9,6,2024-05-09,High
EMP0911,32,1,4,Female,Associate Degree,Divorced,Yes,Urban,Operations,Junior,Startup (1-50),Retail,Average,Moderate (25-50 Mbps),48,High,Daily,88.8,92.6,88.2,71.2,95.0,8,13,100.0,6,4,2024-04-22,Low
EMP0912,36,2,3,Male,Bachelor Degree,Married,Yes,Suburban,Engineering,Junior,Large (1001-5000),Healthcare,Average,Very Fast (100+ Mbps),35,High,Daily,98.0,100.0,94.7,89.9,95.0,11,59,100.0,5,6,2024-03-29,High
EMP0913,37,3,5,Female,Master Degree,Single,No,Suburban,Design,Mid-Level,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),38,High,Bi-weekly,97.8,97.3,100.0,77.0,95.0,6,0,100.0,5,8,2024-05-15,Low
EMP0914,49,5,2,Male,Master Degree,Married,No,Suburban,Customer Success,Junior,Startup (1-50),Education,Good,Fast (50-100 Mbps),39,Very High,Daily,90.4,86.2,92.7,69.4,95.0,12,21,100.0,4,10,2024-04-13,High
EMP0915,34,2,2,Non-binary,Bachelor Degree,Married,Yes,Urban,Engineering,Mid-Level,Large (1001-5000),Government,Average,Very Fast (100+ Mbps),36,Moderate,Bi-weekly,56.9,50.8,54.7,43.9,72.4,9,42,100.0,5,7,2024-01-17,High
EMP0916,37,4,4,Female,Bachelor Degree,Married,Yes,Urban,Engineering,Mid-Level,Large (1001-5000),Consulting,Excellent,Very Fast (100+ Mbps),41,High,Few times per week,89.4,100.0,94.0,95.0,95.0,4,25,100.0,3,7,2024-05-03,Medium
EMP0917,40,8,4,Female,Master Degree,Divorced,No,Suburban,Marketing,Senior,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),38,High,Monthly,98.0,99.7,95.3,79.5,95.0,5,0,100.0,8,9,2024-05-06,High
EMP0918,36,8,2,Male,PhD,Single,No,Urban,HR,Lead,Startup (1-50),Technology,Excellent,Fast (50-100 Mbps),45,Moderate,Weekly,98.0,99.9,100.0,95.0,95.0,5,77,100.0,9,4,2024-04-21,High
EMP0919,30,3,0,Female,High School,Single,Yes,Rural,Engineering,Mid-Level,Small (51-200),Healthcare,Excellent,Moderate (25-50 Mbps),42,Very High,Daily,98.0,100.0,95.5,95.0,95.0,6,7,100.0,7,7,2024-03-28,High
EMP0920,36,4,4,Male,Associate Degree,Single,No,Rural,Engineering,Senior,Startup (1-50),Manufacturing,Poor,Fast (50-100 Mbps),50,High,Bi-weekly,73.8,81.7,90.7,70.2,85.0,9,25,100.0,8,7,2024-03-03,High
EMP0921,44,0,5,Female,Master Degree,Married,No,Urban,Marketing,Junior,Medium (201-1000),Finance,Good,Very Fast (100+ Mbps),50,Very High,Daily,70.9,65.0,76.1,57.9,92.9,6,0,100.0,4,5,2024-03-16,High
EMP0922,25,2,4,Female,Master Degree,Single,Yes,Urban,Finance,Junior,Enterprise (5000+),Retail,Average,Fast (50-100 Mbps),36,High,Weekly,88.4,89.4,92.0,87.4,95.0,9,10,100.0,2,8,2024-01-15,High
EMP0923,36,5,2,Male,Master Degree,Married,Yes,Urban,Engineering,Mid-Level,Startup (1-50),Government,Good,Fast (50-100 Mbps),40,Very High,Few times per week,77.9,78.3,91.7,74.2,95.0,7,55,100.0,6,4,2024-05-14,High
EMP0924,28,2,5,Male,PhD,Single,Yes,Rural,HR,Mid-Level,Small (51-200),Healthcare,Average,Fast (50-100 Mbps),54,Moderate,Weekly,64.9,70.6,74.0,68.6,70.3,9,0,92.4,8,3,2024-02-29,High
EMP0925,45,15,5,Female,Master Degree,In Relationship,Yes,Urban,Design,Lead,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),35,Moderate,Weekly,91.4,96.6,95.4,95.0,95.0,12,0,82.9,8,6,2024-02-22,High
EMP0926,22,0,3,Male,Bachelor Degree,Single,No,Urban,Engineering,Junior,Startup (1-50),Media,Excellent,Fast (50-100 Mbps),46,Moderate,Weekly,75.4,75.6,86.8,61.0,95.0,7,27,67.4,6,5,2024-04-20,Low
EMP0927,29,1,4,Female,Master Degree,Single,Yes,Suburban,Marketing,Junior,Startup (1-50),Healthcare,Average,Fast (50-100 Mbps),45,Moderate,Weekly,88.6,91.0,81.6,86.4,95.0,5,47,100.0,6,6,2024-03-04,High
EMP0928,38,4,4,Male,Master Degree,Married,Yes,Urban,Engineering,Mid-Level,Medium (201-1000),Finance,Excellent,Fast (50-100 Mbps),36,Moderate,Weekly,87.4,88.7,88.3,76.7,95.0,3,58,78.6,5,4,2024-05-03,Medium
EMP0929,49,4,5,Male,Professional Degree,Married,No,Urban,Engineering,Mid-Level,Large (1001-5000),Finance,Good,Moderate (25-50 Mbps),37,High,Few times per week,74.5,71.8,83.2,54.4,93.6,8,0,100.0,8,6,2024-05-08,High
EMP0930,34,6,4,Female,Bachelor Degree,Married,Yes,Urban,Engineering,Mid-Level,Large (1001-5000),Finance,Good,Very Fast (100+ Mbps),53,Moderate,Bi-weekly,98.0,100.0,100.0,93.3,95.0,9,41,100.0,7,6,2024-04-30,High
EMP0931,30,0,4,Female,Bachelor Degree,Divorced,No,Suburban,Sales,Junior,Large (1001-5000),Retail,Excellent,Very Fast (100+ Mbps),52,High,Weekly,86.6,91.1,92.7,85.5,95.0,10,32,100.0,4,10,2024-03-08,Medium
EMP0932,51,16,4,Male,Master Degree,Married,Yes,Urban,Customer Success,Manager,Small (51-200),Finance,Excellent,Fast (50-100 Mbps),44,High,Weekly,71.9,80.8,76.5,62.0,89.6,10,15,100.0,5,8,2024-03-23,High
EMP0933,22,0,3,Female,Bachelor Degree,In Relationship,No,Suburban,Operations,Mid-Level,Large (1001-5000),Finance,Average,Slow (<25 Mbps),33,Very High,Monthly,98.0,100.0,100.0,84.9,95.0,11,18,100.0,4,9,2024-04-19,High
EMP0934,22,0,4,Female,Bachelor Degree,Married,No,Suburban,Engineering,Junior,Startup (1-50),Retail,Good,Very Fast (100+ Mbps),49,Very High,Daily,98.0,88.2,97.5,79.4,95.0,7,38,100.0,6,8,2024-04-18,High
EMP0935,38,3,4,Female,Master Degree,Single,Yes,Suburban,Engineering,Senior,Small (51-200),Technology,Good,Very Fast (100+ Mbps),33,Low,Few times per week,98.0,100.0,93.9,81.3,95.0,8,25,100.0,4,8,2024-03-24,High
EMP0936,30,4,5,Male,Bachelor Degree,Divorced,No,Suburban,Operations,Mid-Level,Small (51-200),Technology,Good,Moderate (25-50 Mbps),46,High,Weekly,98.0,100.0,99.9,95.0,95.0,12,0,100.0,4,8,2024-04-26,Medium
EMP0937,25,1,3,Male,Master Degree,In Relationship,Yes,Urban,Engineering,Junior,Small (51-200),Retail,Good,Moderate (25-50 Mbps),32,High,Daily,69.2,66.2,63.4,75.0,84.7,6,48,100.0,4,5,2024-04-01,High
EMP0938,41,7,3,Female,Master Degree,In Relationship,No,Suburban,Sales,Senior,Small (51-200),Consulting,Average,Moderate (25-50 Mbps),42,Moderate,Few times per week,98.0,99.3,100.0,89.5,95.0,1,48,100.0,4,6,2024-05-08,High
EMP0939,37,6,3,Female,Bachelor Degree,Single,No,Urban,Marketing,Senior,Medium (201-1000),Technology,Average,Very Fast (100+ Mbps),47,High,Bi-weekly,95.7,100.0,87.2,87.4,95.0,12,30,100.0,8,9,2024-02-12,Medium
EMP0940,29,4,4,Male,Professional Degree,Married,Yes,Suburban,Product,Mid-Level,Medium (201-1000),Technology,Excellent,Moderate (25-50 Mbps),25,Low,Daily,72.3,76.8,80.1,69.7,95.0,8,12,100.0,9,3,2024-03-17,High
EMP0941,23,0,4,Female,Master Degree,Single,No,Urban,Engineering,Junior,Small (51-200),Retail,Good,Fast (50-100 Mbps),38,Low,Bi-weekly,91.0,96.1,81.1,63.8,95.0,11,22,79.3,10,3,2024-02-12,High
EMP0942,42,3,0,Male,Bachelor Degree,Single,Yes,Urban,Finance,Mid-Level,Large (1001-5000),Education,Good,Fast (50-100 Mbps),42,High,Monthly,70.8,58.9,80.4,61.1,95.0,11,54,100.0,2,7,2024-02-18,High
EMP0943,40,11,3,Male,Bachelor Degree,Married,No,Urban,Engineering,Lead,Large (1001-5000),Finance,Good,Very Fast (100+ Mbps),39,Very High,Daily,98.0,93.4,85.1,95.0,95.0,10,7,100.0,6,9,2024-03-10,High
EMP0944,34,5,1,Female,PhD,In Relationship,Yes,Urban,Operations,Mid-Level,Small (51-200),Technology,Good,Fast (50-100 Mbps),37,High,Weekly,83.2,95.8,93.9,61.7,95.0,5,55,100.0,4,8,2024-03-17,High
EMP0945,51,1,0,Female,Bachelor Degree,Married,No,Suburban,Operations,Junior,Small (51-200),Technology,Good,Very Fast (100+ Mbps),41,High,Daily,86.9,71.9,89.4,58.4,95.0,8,18,100.0,10,8,2024-01-18,High
EMP0946,25,1,4,Male,Bachelor Degree,Divorced,Yes,Suburban,Customer Success,Junior,Small (51-200),Manufacturing,Excellent,Very Fast (100+ Mbps),48,High,Weekly,98.0,100.0,100.0,77.3,95.0,6,16,100.0,10,6,2024-03-04,Medium
EMP0947,22,0,2,Female,Bachelor Degree,Single,No,Urban,Marketing,Junior,Startup (1-50),Healthcare,Good,Fast (50-100 Mbps),50,High,Few times per week,94.7,88.3,92.1,88.8,95.0,9,20,100.0,9,7,2024-02-27,High
EMP0948,28,0,2,Female,Bachelor Degree,Single,No,Suburban,Sales,Junior,Large (1001-5000),Consulting,Excellent,Very Fast (100+ Mbps),46,Moderate,Bi-weekly,98.0,100.0,100.0,83.6,95.0,4,10,93.5,1,8,2024-04-09,High
EMP0949,34,6,0,Female,Bachelor Degree,Married,No,Suburban,Engineering,Senior,Startup (1-50),Education,Excellent,Very Fast (100+ Mbps),51,High,Daily,79.0,63.8,73.2,68.0,95.0,7,63,100.0,4,8,2024-04-10,High
EMP0950,37,8,1,Female,Professional Degree,Married,Yes,Suburban,Engineering,Senior,Small (51-200),Education,Poor,Very Fast (100+ Mbps),38,High,Weekly,98.0,100.0,99.8,95.0,95.0,9,41,100.0,6,7,2024-04-26,High
EMP0951,32,2,4,Male,Master Degree,Divorced,No,Suburban,Marketing,Junior,Startup (1-50),Government,Good,Fast (50-100 Mbps),45,High,Weekly,97.2,100.0,100.0,83.8,95.0,6,12,100.0,4,8,2024-03-06,High
EMP0952,38,3,3,Male,Bachelor Degree,Married,Yes,Urban,Product,Senior,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),35,Moderate,Daily,79.2,81.0,74.8,48.8,95.0,7,17,100.0,8,2,2024-04-16,Medium
EMP0953,23,0,5,Male,Bachelor Degree,Married,Yes,Urban,Marketing,Junior,Startup (1-50),Healthcare,Good,Fast (50-100 Mbps),59,High,Weekly,79.7,81.9,76.3,75.2,90.1,9,0,100.0,7,9,2024-02-05,High
EMP0954,47,10,3,Female,Master Degree,Married,Yes,Suburban,HR,Mid-Level,Large (1001-5000),Technology,Average,Fast (50-100 Mbps),42,High,Monthly,79.9,84.0,67.6,58.3,95.0,10,46,100.0,4,9,2024-05-01,Low
EMP0955,34,4,2,Female,High School,Single,Yes,Rural,Sales,Senior,Startup (1-50),Finance,Good,Fast (50-100 Mbps),46,High,Few times per week,83.4,87.7,89.3,77.9,95.0,4,30,100.0,8,3,2024-03-14,Medium
EMP0956,45,12,2,Male,Master Degree,Divorced,No,Suburban,Marketing,Senior,Large (1001-5000),Technology,Good,Fast (50-100 Mbps),31,High,Weekly,95.1,100.0,98.0,80.1,95.0,14,50,100.0,6,6,2024-05-11,Medium
EMP0957,38,6,4,Male,Master Degree,Married,Yes,Suburban,Sales,Senior,Enterprise (5000+),Technology,Good,Fast (50-100 Mbps),46,High,Few times per week,96.8,95.8,100.0,92.4,95.0,9,21,100.0,7,9,2024-01-31,High
EMP0958,39,10,3,Male,Master Degree,Married,No,Suburban,Engineering,Senior,Medium (201-1000),Government,Average,Very Fast (100+ Mbps),42,Very Low,Few times per week,77.3,99.4,66.2,65.4,95.0,8,37,90.5,3,6,2024-04-03,High
EMP0959,40,4,5,Male,Bachelor Degree,Divorced,Yes,Suburban,Sales,Mid-Level,Large (1001-5000),Education,Average,Very Fast (100+ Mbps),44,Moderate,Daily,92.9,89.0,95.5,77.4,95.0,5,0,81.2,6,3,2024-03-23,Medium
EMP0960,39,6,4,Female,Bachelor Degree,Married,Yes,Suburban,HR,Senior,Large (1001-5000),Media,Good,Fast (50-100 Mbps),42,Moderate,Few times per week,93.2,100.0,96.0,89.3,95.0,10,13,100.0,7,10,2024-01-18,Medium
EMP0961,40,6,3,Female,High School,Divorced,No,Urban,Sales,Mid-Level,Large (1001-5000),Finance,Average,Slow (<25 Mbps),41,Low,Few times per week,98.0,91.8,96.8,94.5,95.0,4,10,100.0,5,6,2024-05-10,High
EMP0962,46,12,4,Male,Bachelor Degree,Single,Yes,Suburban,Finance,Manager,Large (1001-5000),Education,Average,Very Fast (100+ Mbps),40,Moderate,Weekly,95.7,89.3,100.0,83.7,95.0,8,23,100.0,4,6,2024-03-05,Medium
EMP0963,36,1,5,Female,Bachelor Degree,Single,Yes,Suburban,HR,Junior,Small (51-200),Technology,Poor,Fast (50-100 Mbps),41,Moderate,Daily,53.4,58.8,55.5,42.0,80.2,6,0,74.2,6,7,2024-03-30,High
EMP0964,41,13,2,Female,Master Degree,In Relationship,Yes,Suburban,Sales,Lead,Medium (201-1000),Healthcare,Poor,Moderate (25-50 Mbps),50,High,Daily,59.7,61.3,64.0,59.0,77.4,8,49,100.0,6,8,2024-03-27,Low
EMP0965,34,3,2,Female,Master Degree,Divorced,No,Urban,Customer Success,Mid-Level,Enterprise (5000+),Healthcare,Good,Moderate (25-50 Mbps),39,Moderate,Weekly,85.5,93.4,77.8,68.2,95.0,9,26,87.5,4,9,2024-04-08,High
EMP0966,47,8,4,Male,PhD,Married,No,Urban,Sales,Mid-Level,Small (51-200),Technology,Average,Very Fast (100+ Mbps),55,Very High,Daily,82.7,73.6,93.8,86.3,94.3,7,21,100.0,2,7,2024-01-18,High
EMP0967,28,0,3,Male,Master Degree,Married,Yes,Suburban,Engineering,Junior,Enterprise (5000+),Manufacturing,Good,Fast (50-100 Mbps),42,High,Few times per week,83.6,85.0,80.6,58.0,94.6,9,27,100.0,4,9,2024-01-25,High
EMP0968,51,11,5,Male,High School,In Relationship,Yes,Suburban,Engineering,Manager,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),50,High,Daily,82.9,81.4,90.7,64.3,95.0,9,0,100.0,5,5,2024-04-06,High
EMP0969,34,0,3,Female,Master Degree,Single,No,Rural,Engineering,Junior,Medium (201-1000),Healthcare,Excellent,Fast (50-100 Mbps),48,Moderate,Few times per week,77.8,84.1,74.9,77.5,88.8,9,16,97.7,2,9,2024-03-09,High
EMP0970,22,0,0,Female,Associate Degree,Single,No,Suburban,HR,Junior,Large (1001-5000),Healthcare,Excellent,Very Fast (100+ Mbps),32,High,Monthly,98.0,90.8,100.0,95.0,95.0,4,21,100.0,9,4,2024-02-01,High
EMP0971,36,3,5,Female,Bachelor Degree,Married,Yes,Urban,Product,Mid-Level,Large (1001-5000),Non-profit,Excellent,Fast (50-100 Mbps),33,Moderate,Bi-weekly,74.4,74.1,87.3,66.2,95.0,9,0,100.0,4,9,2024-05-04,Medium
EMP0972,28,4,4,Male,Bachelor Degree,Single,No,Urban,Engineering,Senior,Medium (201-1000),Technology,Poor,Moderate (25-50 Mbps),37,Moderate,Daily,47.4,53.1,50.0,43.8,63.2,10,27,70.7,7,5,2024-03-14,High
EMP0973,42,11,1,Male,Master Degree,Single,Yes,Suburban,Engineering,Senior,Startup (1-50),Healthcare,Excellent,Slow (<25 Mbps),32,Very High,Few times per week,98.0,90.1,91.0,73.8,95.0,7,61,100.0,5,7,2024-02-07,High
EMP0974,29,1,5,Male,Master Degree,Divorced,Yes,Urban,Sales,Junior,Large (1001-5000),Healthcare,Excellent,Moderate (25-50 Mbps),39,High,Bi-weekly,81.3,93.1,84.6,67.9,95.0,8,0,100.0,6,8,2024-01-21,Medium
EMP0975,30,3,2,Non-binary,High School,Single,Yes,Rural,Finance,Mid-Level,Enterprise (5000+),Technology,Good,Very Fast (100+ Mbps),42,Very High,Bi-weekly,93.3,84.9,95.8,78.7,95.0,8,20,100.0,6,6,2024-02-17,High
EMP0976,22,1,2,Male,Associate Degree,Divorced,No,Urban,Sales,Mid-Level,Medium (201-1000),Education,Good,Very Fast (100+ Mbps),45,High,Daily,73.8,71.6,79.9,64.9,88.7,5,29,100.0,7,4,2024-03-03,High
EMP0977,30,3,5,Male,Associate Degree,Married,Yes,Rural,Marketing,Senior,Small (51-200),Technology,Poor,Fast (50-100 Mbps),43,Moderate,Weekly,86.9,97.1,90.8,75.8,95.0,10,0,95.7,7,6,2024-02-25,Medium
EMP0978,22,1,3,Non-binary,Associate Degree,Married,No,Suburban,HR,Mid-Level,Small (51-200),Technology,Average,Fast (50-100 Mbps),42,Moderate,Daily,66.1,81.7,80.8,62.6,82.8,8,31,86.8,3,3,2024-02-11,High
EMP0979,22,1,1,Female,Bachelor Degree,Married,No,Suburban,Sales,Mid-Level,Enterprise (5000+),Technology,Good,Very Fast (100+ Mbps),48,High,Few times per week,88.1,96.4,98.1,84.0,95.0,7,39,100.0,5,7,2024-03-13,High
EMP0980,41,9,2,Female,Master Degree,Married,Yes,Urban,Data Science,Senior,Startup (1-50),Consulting,Poor,Very Fast (100+ Mbps),47,Moderate,Daily,84.0,94.5,83.1,76.0,95.0,8,63,100.0,6,7,2024-02-25,Medium
EMP0981,42,11,4,Male,Master Degree,Single,No,Suburban,Sales,Senior,Medium (201-1000),Technology,Excellent,Moderate (25-50 Mbps),53,Low,Monthly,88.0,97.6,91.8,79.8,92.3,13,24,100.0,5,5,2024-02-27,High
EMP0982,38,4,1,Female,Bachelor Degree,Single,Yes,Urban,Data Science,Mid-Level,Small (51-200),Healthcare,Poor,Moderate (25-50 Mbps),43,High,Weekly,98.0,91.9,88.8,70.7,95.0,9,7,100.0,3,7,2024-04-21,High
EMP0983,26,1,3,Male,Master Degree,Married,Yes,Urban,Engineering,Junior,Small (51-200),Technology,Excellent,Very Fast (100+ Mbps),27,Moderate,Daily,75.4,92.4,77.7,79.2,85.8,7,7,100.0,5,3,2024-05-06,Medium
EMP0984,34,9,4,Female,Bachelor Degree,Single,Yes,Urban,Engineering,Senior,Small (51-200),Technology,Average,Very Fast (100+ Mbps),44,Very High,Weekly,98.0,96.9,100.0,90.9,95.0,10,44,100.0,4,2,2024-03-03,High
EMP0985,34,3,2,Male,PhD,Single,Yes,Suburban,HR,Senior,Small (51-200),Technology,Excellent,Fast (50-100 Mbps),55,Moderate,Daily,87.0,74.7,87.0,69.9,95.0,5,10,75.6,3,6,2024-02-19,High
EMP0986,24,0,4,Male,Bachelor Degree,In Relationship,Yes,Urban,Finance,Junior,Large (1001-5000),Healthcare,Poor,Moderate (25-50 Mbps),48,Very High,Daily,90.9,94.0,99.0,80.5,95.0,7,22,100.0,5,6,2024-04-20,High
EMP0987,48,6,5,Female,Master Degree,In Relationship,Yes,Rural,Customer Success,Senior,Small (51-200),Technology,Excellent,Fast (50-100 Mbps),49,Moderate,Few times per week,95.8,99.9,100.0,83.7,95.0,9,0,100.0,5,1,2024-05-15,High
EMP0988,42,12,3,Female,PhD,Married,Yes,Urban,Sales,Manager,Small (51-200),Technology,Excellent,Slow (<25 Mbps),42,High,Few times per week,98.0,88.8,97.3,91.5,95.0,5,8,100.0,3,7,2024-04-30,High
EMP0989,33,2,3,Female,Master Degree,Single,Yes,Urban,Design,Junior,Medium (201-1000),Manufacturing,Average,Fast (50-100 Mbps),47,Low,Daily,66.9,59.0,68.1,57.7,64.6,14,25,67.3,6,8,2024-03-08,High
EMP0990,35,6,2,Male,Associate Degree,Married,No,Urban,Engineering,Senior,Enterprise (5000+),Healthcare,Excellent,Slow (<25 Mbps),49,High,Few times per week,98.0,100.0,98.6,93.4,95.0,10,40,100.0,5,6,2024-02-16,High
EMP0991,36,8,4,Male,Master Degree,Divorced,Yes,Suburban,Engineering,Senior,Large (1001-5000),Technology,Average,Fast (50-100 Mbps),39,Very High,Few times per week,98.0,91.6,93.5,78.4,95.0,17,29,100.0,4,8,2024-04-30,Medium
EMP0992,22,0,5,Female,Associate Degree,Single,Yes,Urban,Sales,Junior,Startup (1-50),Healthcare,Average,Moderate (25-50 Mbps),38,High,Few times per week,58.8,67.7,61.1,58.1,74.7,3,0,100.0,8,4,2024-01-25,High
EMP0993,32,7,2,Female,High School,Single,No,Rural,Customer Success,Lead,Startup (1-50),Technology,Good,Moderate (25-50 Mbps),44,Moderate,Daily,98.0,100.0,100.0,95.0,95.0,3,32,99.3,1,7,2024-03-15,High
EMP0994,28,2,3,Non-binary,Associate Degree,Divorced,No,Suburban,Finance,Junior,Medium (201-1000),Education,Good,Very Fast (100+ Mbps),47,Moderate,Daily,68.0,58.2,72.6,65.7,82.0,6,4,93.0,6,8,2024-01-17,High
EMP0995,25,0,3,Female,Master Degree,In Relationship,No,Rural,Marketing,Junior,Large (1001-5000),Finance,Average,Very Fast (100+ Mbps),25,Low,Daily,68.3,75.0,77.2,39.7,78.9,7,16,90.8,5,7,2024-04-19,High
EMP0996,32,3,3,Female,Master Degree,Married,Yes,Urban,Engineering,Mid-Level,Small (51-200),Technology,Average,Moderate (25-50 Mbps),40,Moderate,Few times per week,55.8,55.2,65.3,47.2,76.5,7,15,75.5,7,8,2024-03-24,Medium
EMP0997,51,3,2,Female,Bachelor Degree,Single,No,Suburban,Engineering,Junior,Small (51-200),Technology,Good,Very Fast (100+ Mbps),30,Moderate,Few times per week,95.6,100.0,81.1,73.4,95.0,15,54,100.0,5,8,2024-01-21,High
EMP0998,40,5,4,Male,Bachelor Degree,Married,Yes,Suburban,Sales,Junior,Large (1001-5000),Finance,Excellent,Very Fast (100+ Mbps),41,High,Bi-weekly,98.0,87.2,90.7,91.8,95.0,10,16,100.0,6,4,2024-05-15,Medium
EMP0999,29,0,2,Male,PhD,Married,No,Suburban,Marketing,Junior,Medium (201-1000),Manufacturing,Good,Moderate (25-50 Mbps),52,Very High,Daily,84.3,83.3,85.6,91.3,86.1,7,0,100.0,8,3,2024-02-28,High
EMP1000,40,4,4,Male,Bachelor Degree,Single,No,Suburban,Finance,Mid-Level,Medium (201-1000),Technology,Excellent,Moderate (25-50 Mbps),38,Very Low,Weekly,58.4,66.4,59.4,41.0,85.4,12,37,65.4,4,10,2024-02-12,High
EMP1001,47,13,3,Male,Bachelor Degree,Single,No,Rural,Operations,Lead,Startup (1-50),Technology,Good,Very Fast (100+ Mbps),40,Low,Daily,85.5,72.2,93.0,57.7,95.0,8,32,100.0,3,6,2024-04-07,High
EMP1002,43,9,3,Female,Bachelor Degree,Married,Yes,Urban,Design,Senior,Small (51-200),Healthcare,Average,Fast (50-100 Mbps),45,High,Daily,86.7,83.9,89.0,56.4,95.0,8,15,100.0,7,8,2024-01-23,High
EMP1003,35,0,1,Female,Master Degree,Married,No,Suburban,Engineering,Junior,Small (51-200),Healthcare,Average,Fast (50-100 Mbps),47,Moderate,Few times per week,91.8,100.0,100.0,77.7,95.0,9,9,100.0,7,7,2024-04-23,High
EMP1004,29,0,4,Female,Bachelor Degree,Married,No,Urban,Sales,Junior,Small (51-200),Technology,Average,Very Fast (100+ Mbps),47,Moderate,Weekly,37.5,47.5,50.0,44.5,51.0,7,18,71.8,8,2,2024-04-07,High
EMP1005,41,8,1,Male,Master Degree,Divorced,No,Urban,Marketing,Mid-Level,Enterprise (5000+),Technology,Good,Moderate (25-50 Mbps),42,Moderate,Bi-weekly,93.8,89.4,86.6,84.6,95.0,4,34,98.5,10,6,2024-01-20,High
EMP1006,38,4,1,Male,Bachelor Degree,Married,No,Urban,Finance,Mid-Level,Startup (1-50),Technology,Good,Fast (50-100 Mbps),45,Moderate,Weekly,84.5,79.3,80.3,65.5,93.5,13,46,97.7,5,7,2024-04-20,Low
